domain,subject_area,question
Technology & Engineering,Computing/AI,Why do websites use CAPTCHA tests?
Technology & Engineering,Computing/AI,What is a computer language?
Technology & Engineering,Computing/AI,Why are there different computer languages?
Technology & Engineering,Computing/AI,How does AI make decisions?
Technology & Engineering,Computing/AI,What is a smart home device?
Technology & Engineering,Computing/AI,How do smart home devices work?
Technology & Engineering,Computing/AI,How do IoT devices communicate?
Technology & Engineering,Computing/AI,Why do computers need electricity?
Technology & Engineering,Computing/AI,How do robots learn new things?
Technology & Engineering,Computing/AI,What is the Internet?
Technology & Engineering,Computing/AI,How do computers connect to the Internet?
Technology & Engineering,Computing/AI,Why do we need passwords for computers?
Technology & Engineering,Computing/AI,How do apps work on a phone?
Technology & Engineering,Computing/AI,How can computers help people with disabilities?
Technology & Engineering,Computing/AI,How does a search engine find information?
Technology & Engineering,Computing/AI,What is a digital footprint?
Technology & Engineering,Computing/AI,Why do computers sometimes crash?
Technology & Engineering,Computing/AI,How does a computer store information?
Technology & Engineering,Computing/AI,How do emails get sent?
Technology & Engineering,Computing/AI,What is a cloud in computing?
Technology & Engineering,Computing/AI,How do computers play music?
Technology & Engineering,Computing/AI,What are pixels?
Technology & Engineering,Computing/AI,How do drones know where to go?
Technology & Engineering,Computing/AI,Why do we need updates for our software?
Technology & Engineering,Computing/AI,How does GPS work?
Technology & Engineering,Engineering & Mechanics,What is engineering?
Technology & Engineering,Engineering & Mechanics,How do engineers build bridges?
Technology & Engineering,Engineering & Mechanics,Why do cars have four wheels?
Technology & Engineering,Engineering & Mechanics,How does a plane stay in the sky?
Technology & Engineering,Engineering & Mechanics,What makes a robot work?
Technology & Engineering,Engineering & Mechanics,Why are some buildings taller than others?
Technology & Engineering,Engineering & Mechanics,How do engines make cars go?
Technology & Engineering,Engineering & Mechanics,What is a pulley and how does it work?
Technology & Engineering,Engineering & Mechanics,Why do trains run on tracks?
Technology & Engineering,Engineering & Mechanics,How do elevators move up and down?
Technology & Engineering,Engineering & Mechanics,What is the difference between an engineer and a mechanic?
Technology & Engineering,Engineering & Mechanics,How does a bicycle stay balanced?
Technology & Engineering,Engineering & Mechanics,Why do boats float on water?
Technology & Engineering,Engineering & Mechanics,How do roller coasters stay on the track?
Technology & Engineering,Engineering & Mechanics,What are gears and how do they work?
Technology & Engineering,Engineering & Mechanics,Why do we need engineers?
Technology & Engineering,Engineering & Mechanics,How are tunnels made?
Technology & Engineering,Engineering & Mechanics,What is a blueprint?
Technology & Engineering,Engineering & Mechanics,Why do airplanes have wings?
Technology & Engineering,Engineering & Mechanics,How does a rocket launch into space?
Technology & Engineering,Engineering & Mechanics,What materials are used to build houses?
Technology & Engineering,Engineering & Mechanics,How do wind turbines generate electricity?
Technology & Engineering,Engineering & Mechanics,Why do some machines make noise?
Technology & Engineering,Engineering & Mechanics,How do traffic lights work?
Technology & Engineering,Engineering & Mechanics,How is a road built?
Technology & Engineering,Engineering & Mechanics,How do cranes lift heavy objects?
Technology & Engineering,Engineering & Mechanics,Why do some bridges open and close?
Technology & Engineering,Engineering & Mechanics,How do submarines dive underwater?
Technology & Engineering,Engineering & Mechanics,What is an assembly line?
Technology & Engineering,Engineering & Mechanics,How do hydraulic systems work?
Technology & Engineering,Engineering & Mechanics,Why do some cars use electricity?
Technology & Engineering,Engineering & Mechanics,What is a lever?
Technology & Engineering,Engineering & Mechanics,How do recycling machines work?
Technology & Engineering,Engineering & Mechanics,Why are some engines louder than others?
Technology & Engineering,Engineering & Mechanics,How does a clock tell time?
Technology & Engineering,Engineering & Mechanics,What is a dam and why is it important?
Technology & Engineering,Engineering & Mechanics,How do we design safe playgrounds?
Technology & Engineering,Engineering & Mechanics,How are skyscrapers built?
Technology & Engineering,Engineering & Mechanics,What is an earthquake-proof building?
Technology & Engineering,Engineering & Mechanics,Why do we use different types of metals in construction?
Technology & Engineering,Engineering & Mechanics,How does a GPS work?
Technology & Engineering,Engineering & Mechanics,How do engineers test new ideas?
Technology & Engineering,Engineering & Mechanics,Why do machines need maintenance?
Technology & Engineering,Engineering & Mechanics,How do engineers solve problems?
Technology & Engineering,Engineering & Mechanics,What is sustainable engineering?
Technology & Engineering,Engineering & Mechanics,Why do airplanes have different parts?
Technology & Engineering,Engineering & Mechanics,How do engineers make things safer?
Technology & Engineering,Engineering & Mechanics,What is a mechanical arm?
Technology & Engineering,Engineering & Mechanics,Why do some bridges sway?
Technology & Engineering,Engineering & Mechanics,How is a dam built?
Technology & Engineering,Engineering & Mechanics,What is a prototype?
Technology & Engineering,Engineering & Mechanics,How do we get clean water to our homes?
Technology & Engineering,Engineering & Mechanics,Why do some buildings have round shapes?
Technology & Engineering,Engineering & Mechanics,How do engineers design parks?
Technology & Engineering,Engineering & Mechanics,What is a drone and how does it fly?
Technology & Engineering,Engineering & Mechanics,How do engines work differently in cars and planes?
Technology & Engineering,Engineering & Mechanics,Why do we need traffic signs?
Technology & Engineering,Engineering & Mechanics,How do machines help in construction?
Technology & Engineering,Engineering & Mechanics,What is a gearbox?
Technology & Engineering,Engineering & Mechanics,How do air conditioners cool a room?
Technology & Engineering,Engineering & Mechanics,Why do some machines have buttons and others have touch screens?
Technology & Engineering,Engineering & Mechanics,How do engineers use computers?
Technology & Engineering,Engineering & Mechanics,What is an engine made of?
Technology & Engineering,Engineering & Mechanics,How do engineers improve old machines?
Technology & Engineering,Engineering & Mechanics,Why do we use robots in factories?
Technology & Engineering,Engineering & Mechanics,How do engines change speed?
Technology & Engineering,Engineering & Mechanics,What is a turbine?
Technology & Engineering,Engineering & Mechanics,How do you become an engineer?
Technology & Engineering,Engineering & Mechanics,Why do some machines have wheels?
Technology & Engineering,Engineering & Mechanics,How do engineers plan bridges over water?
Technology & Engineering,Engineering & Mechanics,What is a conveyor belt?
Technology & Engineering,Engineering & Mechanics,How do engines start?
Technology & Engineering,Engineering & Mechanics,Why do some buildings have antennas?
Technology & Engineering,Engineering & Mechanics,How do engineers make cars safer?
Technology & Engineering,Engineering & Mechanics,What is a suspension bridge?
Technology & Engineering,Engineering & Mechanics,How do engineers protect the environment?
Technology & Engineering,Engineering & Mechanics,Why do robots have sensors?
Technology & Engineering,Engineering & Mechanics,How do seat belts work?
Technology & Engineering,Engineering & Mechanics,What is a water wheel?
Technology & Engineering,Engineering & Mechanics,How do engineers use math?
Technology & Engineering,Engineering & Mechanics,Why do buildings have foundations?
Technology & Engineering,Engineering & Mechanics,How do engineers build underwater structures?
Technology & Engineering,Engineering & Mechanics,What is an accelerator in a car?
Technology & Engineering,Engineering & Mechanics,How do engineers keep machines running smoothly?
Technology & Engineering,Engineering & Mechanics,Why are some bridges made of steel?
Technology & Engineering,Engineering & Mechanics,How do engineers design new products?
Technology & Engineering,Engineering & Mechanics,What is a solar-powered car?
Technology & Engineering,Engineering & Mechanics,How do engineers work in teams?
Technology & Engineering,Engineering & Mechanics,Why do some machines need oil?
Technology & Engineering,Engineering & Mechanics,How do engineers measure things?
Technology & Engineering,Engineering & Mechanics,What is a robotic arm used for?
Technology & Engineering,Engineering & Mechanics,How do engineers make things smaller or bigger?
Technology & Engineering,Engineering & Mechanics,Why do we need different types of roads?
Technology & Engineering,Engineering & Mechanics,How do engineers use models?
Technology & Engineering,Engineering & Mechanics,What is a structural engineer?
Technology & Engineering,Engineering & Mechanics,How do bridges stay up?
Technology & Engineering,Engineering & Mechanics,Why are some buildings so tall?
Technology & Engineering,Engineering & Mechanics,What materials are used to make cars?
Technology & Engineering,Engineering & Mechanics,How does an elevator work?
Technology & Engineering,Engineering & Mechanics,Why do planes fly?
Technology & Engineering,Engineering & Mechanics,How are tunnels built under water?
